tweet_text,username,date,retweets,favorites 
Plandemic movie banned on YouTube and Vimeo. Humanity is imprisoned by a killer #plandemic ,politiceur,2020-05-07 14:55:33+00:00,1,0
Watch VERY SCARY BUT TRUTHFUL PlanDemic video. Drs + scientists expose #DrFauci's CONFLICT OF INTEREST that's MAKING PEOPLE SICK with #COVID19 #Hydroxycloroquine @realDonaldTrump @mikepompeo @DonaldJTrumpJr @Praying_Medic @BlessedToTeach @JustInformU https://youtu.be/GkqKSr8qwXw,DonnaEvans20,2020-05-07 14:55:09+00:00,0,0
Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,snoopmx,2020-05-07 14:55:06+00:00,0,0
"#BREAKINGNEWS Dr Anthony Fauci's ex employee, jailed for 5 years, final... http://youtu.be/sqksJuT2KfM via @YouTube @Alyssa_Milano #BelieveAllWomen #BelieveWomen #believethiswoman #Fauci Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute",studmuffin8er,2020-05-07 14:55:04+00:00,1,1
**BANNED by YT** PLANDEMIC MOVIE (Part 1) Judy Mikovitz ***MUST SEE INFO*** https://www.bitchute.com/video/NJ1bnDa9EwBR/ #BitChute,billy19567,2020-05-07 14:55:03+00:00,0,0
"'PLANDEMIC' ( Part 1 ) Scientists, Judy Mikovits, Exposes The Truth, &amp; N... https://youtu.be/qEfhio0hvBI via @YouTube @seanhannity @DrAnthonyF @BillGates @melindagates @gatesfoundation @",lainifla,2020-05-07 14:54:59+00:00,1,0
https://m.youtube.com/watch?feature=youtu.be&amp;v=Cijkdgv62Uw Who should we believe? #COVID19 #coronavirus #plandemic,matthew26point2,2020-05-07 14:54:56+00:00,0,0
Plandemic Documentary The Hidden Agenda Behind Covid 19 https://www.bitchute.com/video/G2IKou2VOoom/ #BitChute Check this sh#t out ! Real Word's!!!,WillPow69667375,2020-05-07 14:54:45+00:00,0,0
Plandemic Documentary The Hidden Agenda Behind Coronavirus COVID 19 Mik... https://youtu.be/9jczovq9DYE via @YouTube,AAA79364,2020-05-07 14:54:42+00:00,0,0
Plandemic Documentary - The Hidden Agenda behind COVID-19 https://www.bitchute.com/video/oqRzyLvIDKKd/ #BitChute,madsvdwalt1,2020-05-07 14:54:29+00:00,0,0
PLANDEMIC Part 1 (Dr. Judy Mikovits) https://youtu.be/iHfYkwmtBnI vía @YouTube,avalencia2o,2020-05-07 14:54:27+00:00,0,0
#fakenews #fakevirus #plandemic https://youtu.be/oQWRCECbN-Y #TheGreatAwakening #WWG1WGA #Q #KAG,sevenbarlounge,2020-05-07 14:54:08+00:00,0,0
Plandemic Documentary - The Hidden Agenda behind COVID-19 https://www.bitchute.com/video/oqRzyLvIDKKd/ #BitChute,skolwalleyeking,2020-05-07 14:54:04+00:00,0,1
#Plandemic Documentary: The Hidden Agenda Behind #Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,guillermoviss,2020-05-07 14:54:00+00:00,0,0
"Stop! Watch this interesting interview regarding covid19. It’s a real eye opener. RT because everyone needs to see this. Watch “DOCTORS IN BLACK - PlanDemic, global plan to take control of our lives, liberty, health &amp; freedom-1l5354hYmtk” on #Vimeo ",holt999,2020-05-07 14:53:51+00:00,0,0
PLANDEMIC MOVIE https://youtu.be/dVgWi-a31iU,WinnipegJets69,2020-05-07 14:53:47+00:00,0,1
"PLANDEMIC: Part 1 - Judy Mikovits, Dr Fauci's Ex-Employee Tell All After... https://youtu.be/08tDFOXb1jE via @YouTube",GammieGuilda,2020-05-07 14:53:39+00:00,0,0
"YT takes this down as soon as they know it is there - Pls view this!! PlanDemic, a film about the global plan to take control of our lives, liberty, health &amp; freedom. https://www.bitchute.com/video/xvD0eYUraZkq/ #BitChute",CDeplorable,2020-05-07 14:53:34+00:00,0,0
“Plandemic The Movie” What you're not being told about Dr. Fauci - Dr. J... https://youtu.be/DketPWFdJBk via @YouTube,tiediegoddess,2020-05-07 14:53:33+00:00,0,0
Plandemic Part 1 720p https://youtu.be/OQkawUxg6oY via @YouTube,__LoveNishaXo,2020-05-07 14:53:17+00:00,0,0
Plandemic Part 1 720p https://youtu.be/OQkawUxg6oY via @YouTube,CarolynHyatt15,2020-05-07 14:52:58+00:00,1,1
“Plandemic The Movie” What you're not being told about Dr. Fauci - Dr. J... https://youtu.be/DketPWFdJBk via @YouTube,Whoisdeker,2020-05-07 14:52:44+00:00,0,0
Didnt he pay that counsel ga-jillions of $$$? On another note check out the plandemic video on Bitchute sense Y/T is running interference on behalf of the deep state https://www.bitchute.com/video/O7DuRDpgzudC/,ears_opn,2020-05-07 14:52:27+00:00,0,0
"#HalfWoke: ""Plandemic Movie"" What You Didn't Know https://youtu.be/9VtTv51152o via @YouTube",OrdersLady,2020-05-07 14:52:19+00:00,0,0
Lets try this again! Dr. Fauci Ex employee Judy Mikovits Speaks PLANDEMIC pt 1 Covid 19 https://youtu.be/iBmROVbLw_w via @YouTube,Colleen16513405,2020-05-07 14:52:07+00:00,0,0
“Plandemic The Movie” What you're not being told about Dr. Fauci - Dr. J... https://youtu.be/DketPWFdJBk via @YouTube,thomasdickson44,2020-05-07 14:52:00+00:00,0,0
@ASavageNation have you see this Dr Savage?? Plandemic documentary. https://youtu.be/OQkawUxg6oY,KcfanScott,2020-05-07 14:51:57+00:00,0,0
"Doctors in Black - PLANdemic -reupload https://youtu.be/KBBmef5eAcM via @YouTube GOOGLE KEEPS TAKING THIS DOWN THINK FOR YOURSELF MAKE YOUR OWN CONCLUSIONS, BUT BE OPEN TO ALL IDEAS",IshMaizz,2020-05-07 14:51:43+00:00,1,2
Dr. Fauci Ex employee Judy Mikovits Speaks PLANDEMIC pt 1 Covid 19 https://youtu.be/iBmROVbLw_w via @YouTube,JOELDAV46310683,2020-05-07 14:51:40+00:00,0,0
"Watch it before they take it down, again ~PLANDEMIC DOCUMENTARY - Dr. Judy Mikovits PhD https://youtu.be/k0PPlcHsKYc",MBranson6,2020-05-07 14:51:32+00:00,0,1
“Plandemic The Movie” What you're not being told about Dr. Fauci - Dr. J... https://youtu.be/DketPWFdJBk via @YouTube,Jerz_66,2020-05-07 14:51:21+00:00,0,0
PLANDEMIC DOCUMENTARY - Dr. Judy Mikovits PhD https://youtu.be/k0PPlcHsKYc via @YouTube,LymeLadytrump,2020-05-07 14:51:19+00:00,1,1
Plandemic Documentary The Hidden Agenda Behind Covid 19 https://youtu.be/UYKeqlPHZHY via @YouTube,diamond_olivera,2020-05-07 14:50:48+00:00,1,1
Plandemic Documentary Part 1. The Hidden Agenda Behind Covid-19 https://youtu.be/XF9wtBcWepM,maladesaiii,2020-05-07 14:50:29+00:00,0,0
“Plandemic The Movie” What you're not being told about Dr. Fauci - Dr. J... https://youtu.be/DketPWFdJBk via @YouTube,BlueLazuliStone,2020-05-07 14:50:25+00:00,0,0
"You tube really don't want that plandemic documentary out, it's getting pulled everywhere! Watch it while you can! https://youtu.be/iBmROVbLw_w",MrSelfdestructU,2020-05-07 14:50:18+00:00,0,1
“Plandemic The Movie” What you're not being told about Dr. Fauci - Dr. J... https://youtu.be/DketPWFdJBk via @YouTube #@realDonaldTrump DonaldTrump,Chestergaston3,2020-05-07 14:49:31+00:00,0,0
Plandemic Part 1 720p https://youtu.be/GVQl2kevY6M via @YouTube keep believing all these government officials! They killing us.,Negra_4_u,2020-05-07 14:49:03+00:00,0,0
"PlanDemic, a film about the global plan to take control of our lives, liberty, health &amp; freedom. https://www.bitchute.com/video/xvD0eYUraZkq/ #BitChute",DominiquePenn,2020-05-07 14:48:56+00:00,0,0
Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,MinInches,2020-05-07 14:48:51+00:00,0,0
PlanDemic Part 1 https://youtu.be/eTPreWIVDxM via @YouTube,DEACE_Kobe,2020-05-07 14:48:50+00:00,1,0
Plandemic The Movie (Part 1) - Interview with Judy Mikovits https://www.bitchute.com/video/sHrpUplJPTUE/ #BitChute,amichaca1,2020-05-07 14:48:40+00:00,0,1
PlanDEMic... https://youtu.be/SCZJlXYMwas,bach_nikki,2020-05-07 14:48:36+00:00,0,0
"Search intensely to find Truth, it is free being hidden by Profits! “Plandemic The Movie” What you're not being told about Dr. Fauci - Dr. J... https://youtu.be/DketPWFdJBk via @YouTube",Virgosa5,2020-05-07 14:48:04+00:00,0,0
“Plandemic The Movie” What you're not being told about Dr. Fauci - Dr. J... https://youtu.be/DketPWFdJBk via @YouTube,Chestergaston3,2020-05-07 14:48:02+00:00,0,0
Dr. Fauci Ex employee Judy Mikovits Speaks PLANDEMIC pt 1 Covid 19 https://youtu.be/iBmROVbLw_w via @YouTube @GovMurphy #FauciFraud,WeThePeople424,2020-05-07 14:47:48+00:00,0,0
“Plandemic The Movie” What you're not being told about Dr. Fauci - Dr. J... https://youtu.be/DketPWFdJBk via @YouTube,mara_etin,2020-05-07 14:47:41+00:00,0,0
“Plandemic The Movie” What you're not being told about Dr. Fauci - Dr. J... https://youtu.be/DketPWFdJBk via @YouTube,troylaplante,2020-05-07 14:47:39+00:00,0,0
Plandemic Documentary Part 1. The Hidden Agenda Behind Covid-19 https://youtu.be/XF9wtBcWepM via @YouTube. #coronavirus,DanQanon,2020-05-07 14:47:38+00:00,0,0
Plandemic The Movie (Part 1) - Interview with Judy Mikovits https://www.bitchute.com/video/sHrpUplJPTUE/ #BitChute,elbennett27,2020-05-07 14:47:28+00:00,0,0
Dr. Fauci Ex employee Judy Mikovits Speaks PLANDEMIC pt 1 Covid 19 https://youtu.be/iBmROVbLw_w via @YouTube @GovMurphy,WeThePeople424,2020-05-07 14:47:26+00:00,0,0
Plandemic Documentary Part 1. The Hidden Agenda Behind Covid-19 https://youtu.be/XF9wtBcWepM via @YouTube,light6clan,2020-05-07 14:47:24+00:00,0,0
Doctors in Black - PLANdemic -reupload https://youtu.be/KBBmef5eAcM via @YouTube @seanhannity,NicholasHough,2020-05-07 14:47:21+00:00,0,0
"@realDonaldTrump we know... THE PLANDEMIC IS A SMOKESCREEN FOR A NWO. AI, BIOMETRICS, FIVE Gee, MIN... https://youtu.be/2khjhQpDLEk via @YouTube",jzigari59,2020-05-07 14:47:00+00:00,0,0
PlanDemic Part 1 https://youtu.be/eTPreWIVDxM via @YouTube,BearBonz13,2020-05-07 14:46:54+00:00,1,0
We need to revisit this issue again. It's all a part of the current #Plandemic #Covid19 agenda @brianlilley,surveyorX,2020-05-07 14:46:40+00:00,0,0
"Please Mr President please Watch this it's about Mr. Fauci WATCH ""PlanDemic, a Film about the Global Plan to Take Control of Our Lives, Liberty, Health &amp; Freedom"" on YouTube https://youtu.be/KyEWVU7MnrM",Pauline55403080,2020-05-07 14:46:22+00:00,0,0
"My response to ""Plandemic, part 1"" https://youtu.be/B4bupkt2FGU via @YouTube",ghoffman6,2020-05-07 14:46:22+00:00,0,0
Dr. Fauci Ex employee Judy Mikovits Speaks PLANDEMIC pt 1 Covid 19 https://youtu.be/iBmROVbLw_w via @YouTube,CharlesShytles,2020-05-07 14:46:22+00:00,0,0
Plandemic Documentary Part 1. The Hidden Agenda Behind Covid-19 https://youtu.be/XF9wtBcWepM via @YouTube,mrswhitecaus,2020-05-07 14:46:17+00:00,0,1
Dr. Fauci Ex employee Judy Mikovits Speaks PLANDEMIC pt 1 Covid 19 https://youtu.be/iBmROVbLw_w via @YouTube bjp4india,Alienworld1,2020-05-07 14:46:17+00:00,0,0
Everyone needs to see the movie Plandemic. It exposes the evil in our science/research areas of our government. I hope DJT is on top of this to help bring these people to justice. https://youtu.be/pV4LV14v_48,Gilliga43729902,2020-05-07 14:45:59+00:00,3,1
Dr. Fauci Ex employee Judy Mikovits Speaks PLANDEMIC pt 1 Covid 19 https://youtu.be/iBmROVbLw_w via @YouTube,BringingNewDawn,2020-05-07 14:45:50+00:00,1,0
"Dr. Fauci Ex employee Judy Mikovits Speaks PLANDEMIC pt 1 Covid 19 https://youtu.be/iBmROVbLw_w via @YouTube @PSDesertDolphin This video keeps getting deleted, but with Fauci’s background in HIV, I’m surprised you support him.",Calibamawife,2020-05-07 14:45:48+00:00,0,0
Plandemic Part 1 - Dr Judy Mikovits https://www.bitchute.com/video/T6ByOc9NOgW9/ #BitChute,DavidPBritton6,2020-05-07 14:45:44+00:00,0,0
Plandemic Movie Extended Trailer https://youtu.be/BayYbn_Uy_g via @YouTube,Drewber9,2020-05-07 14:45:30+00:00,0,0
PLANDEMIC Part 1 Dr Judy Mikovits https://youtu.be/7PmIaChOKAg via @YouTube,1dollypierre,2020-05-07 14:45:08+00:00,0,0
tldr: Don’t waste your time with “Plandemic”. ,linzstam,2020-05-07 14:45:04+00:00,0,0
Plandemic Documentary Part 1. The Hidden Agenda Behind Covid-19 https://youtu.be/XF9wtBcWepM via @YouTube,OGJake100,2020-05-07 14:44:58+00:00,0,0
Molecular Biologist ➜ Dr. Judy Mikovits https://youtu.be/3Y9gsrwJfn4 via @YouTube #WakeUpAmerica #Plandemic #FauciFraud,Im_dfelds420,2020-05-07 14:44:53+00:00,0,1
New link: Plandemic Documentary https://youtu.be/XF9wtBcWepM,babyhawkfeather,2020-05-07 14:44:43+00:00,0,0
Plandemic has been removed from YT and Google is supressing the search for it. https://youtu.be/pV4LV14v_48,Gilliga43729902,2020-05-07 14:44:37+00:00,0,0
Watch “PLANDEMIC Part 1 (Dr Judy Mikovits)” on #Vimeo ,katv48,2020-05-07 14:44:35+00:00,0,0
"PlanDemic, a film about the global plan to take control of our lives, li... https://youtu.be/c1NqL9tLyGA via @YouTube",Jeffgordonfan4,2020-05-07 14:44:07+00:00,0,0
Dr. Fauci Ex employee Judy Mikovits Speaks PLANDEMIC pt 1 Covid 19 https://youtu.be/iBmROVbLw_w via @YouTube,ELLAJAY26487776,2020-05-07 14:43:59+00:00,0,0
#RepealBayh-DoleAct Plandemic Documentary Part 1. The Hidden Agenda Behind Covid-19 https://youtu.be/XF9wtBcWepM via @YouTube,YazidShaki,2020-05-07 14:43:27+00:00,0,0
Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,michellewhite06,2020-05-07 14:43:21+00:00,1,1
#Plandemic #PlandemicDocumentary #Plandemic2020 #dumbasses #seriously #COVID19 #jesuspleasedontatme,Smith_REO,2020-05-07 14:43:06+00:00,0,2
PLEASE WATCH!! (the undisclosed Dr. Fauci!!) Plandemic Part 1 - Dr Judy Mikovits https://www.bitchute.com/video/T6ByOc9NOgW9/ #BitChute,BarbCase1221,2020-05-07 14:42:47+00:00,0,0
Plandemic Documentary Part 1. The Hidden Agenda Behind Covid-19 https://youtu.be/XF9wtBcWepM via @YouTube,AldenRichardso3,2020-05-07 14:42:40+00:00,0,0
PLANDEMIC Part 1 (Dr. Judy Mikovits) https://youtu.be/iHfYkwmtBnI via @YouTube,SpotterJason7G,2020-05-07 14:42:14+00:00,0,0
Why The PLANDEMIC is Manufactured NONSENSE https://youtu.be/NyFtEHbL-Ec via @YouTube,DivingDW,2020-05-07 14:42:10+00:00,0,0
PLANDEMIC: The Hidden Agenda Behind COVID-19 [Dr. Judy Mikovits] https://www.bitchute.com/video/cWtLzjLO0RNS/ #BitChute,AAtantide,2020-05-07 14:42:00+00:00,0,0
Plandemic Part 1 720p https://youtu.be/OQkawUxg6oY via @YouTube,JeffCrowhurst,2020-05-07 14:41:48+00:00,0,0
If you haven’t seen Plandemic watch this and share. #ThesePeopleAreSick https://youtu.be/GVQl2kevY6M,DigitalSoilder_,2020-05-07 14:41:47+00:00,2,1
"PLANDEMIC, a film about the global plan to take control of our lives, li... https://youtu.be/EK-PNrrKwTY via @YouTube",biggen6977,2020-05-07 14:41:39+00:00,0,0
PlanDemic Part 1 https://youtu.be/eTPreWIVDxM Most definitely worth the watch,jordan_bratch,2020-05-07 14:41:37+00:00,0,1
@MarkwardLynn shared!! Plandemic Movie Part 1 by Mikki Willis with Dr. Judy Mikovits https://www.bitchute.com/video/ZSerFRTsn62C/ #BitChute,AJ24q,2020-05-07 14:41:28+00:00,0,1
"PlanDemic, a film about the global plan to take control of our lives, li... https://youtu.be/c1NqL9tLyGA via @YouTube Listen and share folks",Jeffgordonfan4,2020-05-07 14:41:26+00:00,0,0
"Plandemic The Movie” What you're not being told about Dr. Fauci - Dr. Judy Mikovits, Ph D Interview. Request to Indian People, Central Government, hard honest Doctors, State Governments, Worldwide People - MUST WATCH THIS VIDEO LINK SHARED :- https://www.youtube.com/watch?v=DketPWFdJBk&amp;feature=youtu.be",puneetkuveraa,2020-05-07 14:41:21+00:00,1,1
The video by Dr Judy Mikovits PHD that YouTube is deleting. They don’t want you to know the truth. Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,vicki_happy,2020-05-07 14:41:11+00:00,2,1
A must see video Plandemic phan 1- The Truth part 1 https://youtu.be/jRLFGl6GLmQ via @YouTube Keep it. They're removing it fast. Download. Don't delete. @SusanWojcicki would've made #JosephGoebbels SO proud. Modern #fascism is alive &amp; well with #Wojcicki &amp; her sycophantic minions.,MrJustinHouse,2020-05-07 14:41:09+00:00,1,1
Plandemic Documentary Part 1. The Hidden Agenda Behind Covid-19 https://youtu.be/XF9wtBcWepM,qtyarimar,2020-05-07 14:40:56+00:00,0,0
“Plandemic The Movie” What you're not being told about Dr. Fauci - Dr. J... https://youtu.be/DketPWFdJBk via @YouTube,trump_israel,2020-05-07 14:40:51+00:00,2,3
“Plandemic The Movie” What you're not being told about Dr. Fauci - Dr. J... https://youtu.be/DketPWFdJBk via @YouTube,brattyangel52,2020-05-07 14:40:27+00:00,0,0
Plandemic Part 1 720p https://youtu.be/OQkawUxg6oY via @YouTube Great now I have to worry about this shit !!!,SixG582,2020-05-07 14:40:27+00:00,0,0
This is being removed ALMOST as fast as people are putting this back up again...so YOU will have a chance to view this!! Dr. Fauci Ex employee Judy Mikovits Speaks PLANDEMIC pt 1 Covid 19 https://youtu.be/iBmROVbLw_w via @YouTube,MJkatzTheWriter,2020-05-07 14:40:15+00:00,0,0
"The fact that the only reason I know something calls plandemic exists is because this showed up in my timeline, tells me I'm following the right accounts. I don't know what it is but this feels like an important share. ",roni1015,2020-05-07 14:40:03+00:00,0,0
PLANDEMIC: Interview with Judy Mikovits https://youtu.be/n8YnrTms8R8 via @YouTube,zuudswers,2020-05-07 14:39:48+00:00,0,0
"PlanDemic, a film about the global plan to take control of our lives, liberty, health &amp; freedom. https://www.bitchute.com/video/25tow1hbXwy1/ #BitChute",JacquesDupuis6,2020-05-07 14:39:32+00:00,0,0
PLANDEMIC - Dr Judy Mikovits https://youtu.be/KwNWeK8NYM8 via @YouTube This is being removed daily. Please listen to this if it is possible and pass on.,shelley_52,2020-05-07 14:38:59+00:00,0,0
https://youtu.be/DketPWFdJBk Plandemic. This needs to be watched before it's removed yet again.,CBrommund,2020-05-07 14:37:55+00:00,0,0
Plandemic With Dr. Judy Mikovits (Part 1) https://www.bitchute.com/video/LQcblT5JkZO0/ #BitChute,Sweetpeap3,2020-05-07 14:37:36+00:00,0,0
Check this out! Plandemic Documentary Part 1. The Hidden Agenda Behind Covid-19 https://youtu.be/XF9wtBcWepM via @YouTube,CardinalRebel88,2020-05-07 14:37:22+00:00,0,0
PLANDEMIC (pt. 1 Judy Mikovits) https://www.bitchute.com/video/mIEwe3JdjJhb/ #BitChute,MickOBr96658317,2020-05-07 14:37:09+00:00,0,0
The War On Truth is On This beautiful clip from the upcoming movie Plandemic is rapidly being removed. Patriots on all platforms are stepping up to keep it going. BITchute https://www.bitchute.com/video/MoBkP643nDFV/ Vimeo https://vimeo.com/415587987,aurorabisig,2020-05-07 14:37:06+00:00,0,0
THOSE OF HIGHER POWER ARE BLOCKING THIS. THEY HAVE MORE TO LOSE THAN SHE DOES! PlanDemic - Judy Mikovits PhD exposes global plan to take control of our... https://youtu.be/y6SZhvT7P6Q via @YouTube,Relll2257,2020-05-07 14:37:05+00:00,0,1
“Plandemic The Movie” What you're not being told about Dr. Fauci - Dr. J... https://youtu.be/DketPWFdJBk via @YouTube,sherryhorses00,2020-05-07 14:37:01+00:00,0,0
Oh the censorship.Just PLANDEMIC on Vimeo an hr ago and now its gone! ,AllisWithin17,2020-05-07 14:36:43+00:00,0,0
Plandemic Part 1 - Dr Judy Mikovits https://www.bitchute.com/video/4vmrN8yZY0YE/ #BitChute,DonaldEastman12,2020-05-07 14:36:29+00:00,0,0
https://youtu.be/eTPreWIVDxM This keeps getting removed.... Share it...spread the information #TheGreatAwakening #plandemic #COVID19 #coronavirus #FakePandemic #wakeup,UkWwg1wga,2020-05-07 14:35:25+00:00,0,0
PlanDemic Documentary Part 1- Judy Mikovits - Censored By YouTube https://www.bitchute.com/video/5i9d9XIkiCnX/ #BitChute EVERYONE NEEDS TO HEAR THIS!,Silla58658939,2020-05-07 14:35:21+00:00,0,1
Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,leeleemunster,2020-05-07 14:35:11+00:00,7,12
"###Programmation prédictive : ""Dead Zone - Plague (2003)"" Tout y est : Coronavirus Confinement Masques Tests Quarantaine, Origine animale en Chine, jusqu'à la Chloroquine comme remède miracle ! #C0VID1984 #PLANDEMIC #SCAMDEMIC"" #EXIT1984 #ANTICOR https://youtu.be/0naLkgI0-bE",DYv62,2020-05-07 14:35:00+00:00,0,1
"#QAnon #QArmy #MAGA #QAnon #GreatAwakening #SpyGate #StopTheCoup #FreeFlynn Plandemic #ThankYouNurses #lockdownextension #ExposeCBS #ConspiracyTheory https://www.youtube.com/watch?v=T_zKJnF798s&amp;feature=youtu.be Flynn probe documents now in hands of Durham, Obama claims Biden investigations are Russian disinfo",NewsPuppet,2020-05-07 14:34:47+00:00,1,2
Dr. Fauci Ex employee Judy Mikovits Speaks PLANDEMIC pt 1 Covid 19 https://youtu.be/iBmROVbLw_w via @YouTube,RhondaRenee69,2020-05-07 14:34:43+00:00,0,0
"PLANDEMIC, a film about the global plan to take control of our lives, li... https://youtu.be/EK-PNrrKwTY via @YouTube",MaryHeadley2,2020-05-07 14:34:40+00:00,0,0
Plandemic Part 1 720p https://youtu.be/OQkawUxg6oY via @YouTube,gcexpress,2020-05-07 14:34:30+00:00,0,0
CORRUPT FAUCI! Plandemic exposed by accomplished Dr. Judy Mikovits. https://youtu.be/iYCbtAs8aV0 #Qanon,candidme,2020-05-07 14:34:00+00:00,0,1
Plandemic can be seen in bitchute,AntiAmBo,2020-05-07 14:33:53+00:00,3,10
Plandemic #documentary #COVID19 #BigPharma RT YouTube keeps removing! Why?? #PlandemicDocumentary https://youtu.be/OQkawUxg6oY,RFD45,2020-05-07 14:33:49+00:00,0,0
Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,KimKram01224608,2020-05-07 14:33:44+00:00,0,0
Watch “PLANDEMIC (pt 1 Judy Mikovits)” on #Vimeo ,julieodaniel,2020-05-07 14:33:31+00:00,0,0
Plandemic Part 1 720p https://youtu.be/OQkawUxg6oY via @YouTube Grab a cup of coffee ,JRonpierpont,2020-05-07 14:33:09+00:00,0,0
PlanDemic Part 1 https://youtu.be/eTPreWIVDxM via @YouTube,CrypticPigFarm,2020-05-07 14:32:56+00:00,0,0
PLANDEMIC MOVIE https://youtu.be/dVgWi-a31iU via @YouTube,GullyCreek,2020-05-07 14:32:50+00:00,0,0
Government is now coming in and removing you or anyone else from your home if you test + for COVID and do not have more than 1 bathroom #plandemic ,ThisIsJennz,2020-05-07 14:32:46+00:00,0,0
Plandemic is available on Bitchute South Dakota never forced a locked down... covid cases there remain stable. ,AntiAmBo,2020-05-07 14:32:41+00:00,1,1
"@realDonaldTrump Dear Mr. President I need you to watch this, its not just a movie its the truth Watch ""“Plandemic The Movie” What you're not being told about Dr. Fauci - Dr. Judy Mikovits, PhD Interview"" on YouTube https://youtu.be/DketPWFdJBk",PatGenatempo,2020-05-07 14:32:21+00:00,0,0
YouTube CENSORED: DOCTORS IN BLACK / #PlanDemic https://www.bitchute.com/video/Cxk4baYujWJs/ #BitChute,ChaChaChaZing,2020-05-07 14:32:13+00:00,0,0
"This certainly creates challenge to what we believe to be ""the right way"".... worth the watch. “Plandemic The Movie” What you're not being told about Dr. Fauci - Dr. J... https://youtu.be/DketPWFdJBk via @YouTube",TheeDougFather,2020-05-07 14:32:06+00:00,0,7
“Plandemic The Movie” What you're not being told about Dr. Fauci - Dr. J... https://youtu.be/DketPWFdJBk via @YouTube,PatBartlett15,2020-05-07 14:32:05+00:00,0,0
"What the world needs to hear and see, Plandemic Part 1 - Dr Judy Mikovits https://www.bitchute.com/video/T6ByOc9NOgW9/ #BitChute",EricBeckers2,2020-05-07 14:32:01+00:00,0,2
"Don't blame President Trump, blame F e m a. Watch The Plandemic EP11 ",ThankYouJesus18,2020-05-07 14:31:37+00:00,0,0
Dr. Fauci Ex employee Judy Mikovits Speaks PLANDEMIC pt 1 Covid 19 https://youtu.be/iBmROVbLw_w via @YouTube,ChineseDrama,2020-05-07 14:31:35+00:00,0,0
#PlanDemic https://youtu.be/OQkawUxg6oY,DaveEverlasting,2020-05-07 14:31:28+00:00,0,0
Dr. Fauci Ex employee Judy Mikovits Speaks PLANDEMIC pt 1 Covid 19 https://youtu.be/iBmROVbLw_w via @YouTube,RobinWills13,2020-05-07 14:31:26+00:00,2,3
“Plandemic The Movie” What you're not being told about Dr. Fauci - Dr. J... https://youtu.be/DketPWFdJBk via @YouTube,donnaj1023,2020-05-07 14:30:41+00:00,0,0
#Plandemic Part 1.https://youtu.be/aNkPcoePNoc,liz19612013,2020-05-07 14:30:40+00:00,1,0
Plandemic Part 1 720p https://youtu.be/OQkawUxg6oY via @YouTube,martekingauthor,2020-05-07 14:30:10+00:00,0,0
“Plandemic The Movie” What you're not being told about Dr. Fauci - Dr. J... https://youtu.be/DketPWFdJBk via @YouTube,BaileySchwarcz,2020-05-07 14:30:08+00:00,0,0
"As noted in original Post, YouTube is straight up banning this video sitewide, which can only mean one thing: There is legit truth here Here is the full uncensored version of Doctors In Black with Judy Mikovitz via @bitchute Dear @YouTube #Plandemic https://www.bitchute.com/video/Cxk4baYujWJs/",dadetrading,2020-05-07 14:30:02+00:00,1,3
Plandemic The Movie (Part 1) - Interview with Judy Mikovits https://www.bitchute.com/video/sHrpUplJPTUE/ #BitChute,LudwigMom,2020-05-07 14:30:00+00:00,2,2
Doctor reacts to Plandemic Movie #covid19 #coronavirus #plandemic #plandemicthemovie,DrGMcEvenue,2020-05-07 14:29:53+00:00,1,5
Plandemic Part 1 720p https://youtu.be/OQkawUxg6oY via @YouTube,nottoogullible,2020-05-07 14:29:50+00:00,0,0
"A Tool Reacts To “Plandemic"" https://youtu.be/KHeg9DDrjMs :: I Fixed it for you",bighjs,2020-05-07 14:29:44+00:00,0,0
Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,leeleemunster,2020-05-07 14:29:41+00:00,0,0
Plandemic Part 1 720p https://youtu.be/OQkawUxg6oY vía @YouTube #COVID19 #cuarentena #COVID2019,zianyabu,2020-05-07 14:29:39+00:00,0,0
"Plandemic - The Hidden Agenda Behind Covid-19 Part 1 Judy Mikovits - bitchute Spread this everywhere, please. Bitchute vs boobtube #RT #coronavirus #Plandemicmovie #ThursdayThoughts #ThursdayMotivation #thursdaymorning #WWG1WGA #DeepState #QAnon",sallyjupiter17,2020-05-07 14:29:33+00:00,2,1
